Line	Date	Time	SpectrumFile	LibraryFile	Water vapor H2O	Unit	 Compensation	 Residual	Carbon dioxide CO2	Unit	 Compensation	 Residual	Carbon monoxide CO	Unit	 Compensation	 Residual	Nitrous oxide N2O	Unit	 Compensation	 Residual	Ammonia NH3	Unit	 Compensation	 Residual	Methane CH4	Unit	 Compensation	 Residual	Pressure	Unit	 Compensation	 Residual	Cell temperature	Unit	 Compensation	 Residual	Electronics temperature	Unit	 Compensation	 Residual	 Status
0	2024-07-09	13:17:39	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00247.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  2.08	vol-%	wet	0.0024	1107.48	ppm	wet	0.0021	 0.000	ppm	wet	0.0021	0.3035	ppm	wet	0.0003	 0.044	ppm	wet	0.0011	 1.848	ppm	wet	0.0019	944.80	mbar	N/A	0.0000	 43.86	C	N/A	0.0000	 53.80	C	N/A	0.0000	OK
0	2024-07-09	13:18:09	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00248.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  2.09	vol-%	wet	0.0024	1109.01	ppm	wet	0.0021	 0.000	ppm	wet	0.0021	0.3013	ppm	wet	0.0003	 0.074	ppm	wet	0.0011	 1.830	ppm	wet	0.0019	944.80	mbar	N/A	0.0000	 43.88	C	N/A	0.0000	 53.80	C	N/A	0.0000	OK
0	2024-07-09	13:18:40	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00249.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  2.10	vol-%	wet	0.0024	1105.83	ppm	wet	0.0021	 0.000	ppm	wet	0.0021	0.2939	ppm	wet	0.0003	 0.064	ppm	wet	0.0011	 1.822	ppm	wet	0.0020	944.80	mbar	N/A	0.0000	 43.88	C	N/A	0.0000	 53.82	C	N/A	0.0000	OK
0	2024-07-09	13:19:10	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00250.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  2.12	vol-%	wet	0.0024	1101.58	ppm	wet	0.0021	 0.000	ppm	wet	0.0021	0.2961	ppm	wet	0.0003	 0.073	ppm	wet	0.0011	 1.812	ppm	wet	0.0020	944.80	mbar	N/A	0.0000	 43.86	C	N/A	0.0000	 53.84	C	N/A	0.0000	OK
0	2024-07-09	13:19:41	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00251.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  2.12	vol-%	wet	0.0024	1099.46	ppm	wet	0.0021	 0.000	ppm	wet	0.0021	0.2994	ppm	wet	0.0003	 0.063	ppm	wet	0.0011	 1.817	ppm	wet	0.0020	944.80	mbar	N/A	0.0000	 43.90	C	N/A	0.0000	 53.87	C	N/A	0.0000	OK
0	2024-07-09	13:20:12	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00252.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  2.11	vol-%	wet	0.0025	1098.20	ppm	wet	0.0021	 0.000	ppm	wet	0.0022	0.2993	ppm	wet	0.0003	 0.068	ppm	wet	0.0011	 1.845	ppm	wet	0.0019	944.70	mbar	N/A	0.0000	 43.86	C	N/A	0.0000	 53.81	C	N/A	0.0000	OK
0	2024-07-09	13:20:42	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00253.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  2.11	vol-%	wet	0.0025	1098.71	ppm	wet	0.0021	 0.000	ppm	wet	0.0022	0.3032	ppm	wet	0.0003	 0.048	ppm	wet	0.0011	 1.850	ppm	wet	0.0019	944.80	mbar	N/A	0.0000	 43.92	C	N/A	0.0000	 53.87	C	N/A	0.0000	OK
0	2024-07-09	13:21:12	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00254.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  2.11	vol-%	wet	0.0025	1097.68	ppm	wet	0.0021	 0.000	ppm	wet	0.0022	0.3033	ppm	wet	0.0003	 0.078	ppm	wet	0.0011	 1.828	ppm	wet	0.0019	944.80	mbar	N/A	0.0000	 43.92	C	N/A	0.0000	 53.82	C	N/A	0.0000	OK
0	2024-07-09	13:21:42	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00255.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  2.11	vol-%	wet	0.0025	1095.70	ppm	wet	0.0021	 0.000	ppm	wet	0.0022	0.3047	ppm	wet	0.0003	 0.059	ppm	wet	0.0011	 1.826	ppm	wet	0.0019	944.70	mbar	N/A	0.0000	 43.90	C	N/A	0.0000	 53.86	C	N/A	0.0000	OK
0	2024-07-09	13:22:13	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00256.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  2.11	vol-%	wet	0.0024	1092.98	ppm	wet	0.0021	 0.000	ppm	wet	0.0022	0.3005	ppm	wet	0.0003	 0.073	ppm	wet	0.0011	 1.846	ppm	wet	0.0019	944.70	mbar	N/A	0.0000	 43.91	C	N/A	0.0000	 53.87	C	N/A	0.0000	OK
0	2024-07-09	13:22:43	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00257.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  2.12	vol-%	wet	0.0024	1091.60	ppm	wet	0.0020	 0.000	ppm	wet	0.0022	0.2974	ppm	wet	0.0003	 0.090	ppm	wet	0.0011	 1.822	ppm	wet	0.0020	944.70	mbar	N/A	0.0000	 43.93	C	N/A	0.0000	 53.91	C	N/A	0.0000	OK
0	2024-07-09	13:23:14	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00258.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  2.13	vol-%	wet	0.0025	1089.99	ppm	wet	0.0020	 0.000	ppm	wet	0.0022	0.2897	ppm	wet	0.0003	 0.098	ppm	wet	0.0012	 1.834	ppm	wet	0.0020	944.70	mbar	N/A	0.0000	 43.92	C	N/A	0.0000	 53.90	C	N/A	0.0000	OK
0	2024-07-09	13:23:45	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00259.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  2.12	vol-%	wet	0.0025	1088.09	ppm	wet	0.0020	 0.000	ppm	wet	0.0022	0.2968	ppm	wet	0.0003	 0.072	ppm	wet	0.0011	 1.821	ppm	wet	0.0020	944.70	mbar	N/A	0.0000	 43.96	C	N/A	0.0000	 53.88	C	N/A	0.0000	OK
0	2024-07-09	13:24:15	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00260.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  2.12	vol-%	wet	0.0025	1087.00	ppm	wet	0.0020	 0.000	ppm	wet	0.0022	0.2987	ppm	wet	0.0003	 0.061	ppm	wet	0.0011	 1.813	ppm	wet	0.0020	944.70	mbar	N/A	0.0000	 43.92	C	N/A	0.0000	 53.88	C	N/A	0.0000	OK
0	2024-07-09	13:26:29	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00261.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  2.11	vol-%	wet	0.0025	1088.80	ppm	wet	0.0020	 0.000	ppm	wet	0.0022	0.3009	ppm	wet	0.0003	 0.072	ppm	wet	0.0011	 1.841	ppm	wet	0.0019	944.70	mbar	N/A	0.0000	 43.97	C	N/A	0.0000	 53.93	C	N/A	0.0000	OK
0	2024-07-09	13:27:37	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00262.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  2.07	vol-%	wet	0.0024	1091.84	ppm	wet	0.0021	 0.000	ppm	wet	0.0021	0.2959	ppm	wet	0.0003	 0.058	ppm	wet	0.0011	 1.844	ppm	wet	0.0019	944.70	mbar	N/A	0.0000	 43.99	C	N/A	0.0000	 53.91	C	N/A	0.0000	OK
0	2024-07-09	13:28:07	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00263.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  2.08	vol-%	wet	0.0024	1096.17	ppm	wet	0.0021	 0.000	ppm	wet	0.0021	0.3016	ppm	wet	0.0003	 0.059	ppm	wet	0.0012	 1.850	ppm	wet	0.0019	944.70	mbar	N/A	0.0000	 43.98	C	N/A	0.0000	 53.93	C	N/A	0.0000	OK
0	2024-07-09	13:28:38	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00264.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  2.07	vol-%	wet	0.0024	1098.97	ppm	wet	0.0021	 0.000	ppm	wet	0.0022	0.3023	ppm	wet	0.0003	 0.083	ppm	wet	0.0011	 1.865	ppm	wet	0.0019	944.70	mbar	N/A	0.0000	 43.96	C	N/A	0.0000	 53.92	C	N/A	0.0000	OK
0	2024-07-09	13:29:08	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00265.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  2.08	vol-%	wet	0.0024	1098.51	ppm	wet	0.0021	 0.000	ppm	wet	0.0021	0.3002	ppm	wet	0.0003	 0.050	ppm	wet	0.0011	 1.858	ppm	wet	0.0019	944.70	mbar	N/A	0.0000	 44.02	C	N/A	0.0000	 53.96	C	N/A	0.0000	OK
0	2024-07-09	13:29:39	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00266.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  2.08	vol-%	wet	0.0024	1097.02	ppm	wet	0.0021	 0.000	ppm	wet	0.0021	0.3044	ppm	wet	0.0003	 0.063	ppm	wet	0.0011	 1.845	ppm	wet	0.0019	944.60	mbar	N/A	0.0000	 43.99	C	N/A	0.0000	 53.94	C	N/A	0.0000	OK
0	2024-07-09	13:30:10	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00267.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  2.09	vol-%	wet	0.0024	1095.67	ppm	wet	0.0021	 0.000	ppm	wet	0.0021	0.2981	ppm	wet	0.0003	 0.080	ppm	wet	0.0012	 1.835	ppm	wet	0.0019	944.70	mbar	N/A	0.0000	 43.97	C	N/A	0.0000	 54.00	C	N/A	0.0000	OK
0	2024-07-09	13:30:40	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00268.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  2.10	vol-%	wet	0.0024	1093.26	ppm	wet	0.0021	 0.000	ppm	wet	0.0021	0.2947	ppm	wet	0.0003	 0.046	ppm	wet	0.0011	 1.819	ppm	wet	0.0020	944.70	mbar	N/A	0.0000	 43.99	C	N/A	0.0000	 53.97	C	N/A	0.0000	OK
0	2024-07-09	13:31:10	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00269.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  2.10	vol-%	wet	0.0024	1092.03	ppm	wet	0.0021	 0.000	ppm	wet	0.0021	0.2983	ppm	wet	0.0003	 0.055	ppm	wet	0.0012	 1.815	ppm	wet	0.0020	944.60	mbar	N/A	0.0000	 44.05	C	N/A	0.0000	 53.93	C	N/A	0.0000	OK
0	2024-07-09	13:31:40	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00270.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  2.10	vol-%	wet	0.0024	1093.04	ppm	wet	0.0021	 0.000	ppm	wet	0.0021	0.2980	ppm	wet	0.0003	 0.078	ppm	wet	0.0011	 1.812	ppm	wet	0.0020	944.60	mbar	N/A	0.0000	 44.07	C	N/A	0.0000	 53.99	C	N/A	0.0000	OK
0	2024-07-09	13:32:11	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00271.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  2.09	vol-%	wet	0.0024	1092.90	ppm	wet	0.0021	 0.000	ppm	wet	0.0021	0.3001	ppm	wet	0.0003	 0.080	ppm	wet	0.0011	 1.823	ppm	wet	0.0019	944.60	mbar	N/A	0.0000	 44.04	C	N/A	0.0000	 53.93	C	N/A	0.0000	OK
0	2024-07-09	13:32:41	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00272.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  2.09	vol-%	wet	0.0024	1091.34	ppm	wet	0.0021	 0.000	ppm	wet	0.0021	0.2985	ppm	wet	0.0003	 0.061	ppm	wet	0.0012	 1.827	ppm	wet	0.0019	944.60	mbar	N/A	0.0000	 44.06	C	N/A	0.0000	 53.94	C	N/A	0.0000	OK
0	2024-07-09	13:33:12	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00273.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  2.08	vol-%	wet	0.0024	1089.24	ppm	wet	0.0021	 0.000	ppm	wet	0.0021	0.3021	ppm	wet	0.0003	 0.060	ppm	wet	0.0011	 1.853	ppm	wet	0.0019	944.60	mbar	N/A	0.0000	 44.02	C	N/A	0.0000	 53.97	C	N/A	0.0000	OK
0	2024-07-09	13:33:43	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00274.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  2.07	vol-%	wet	0.0024	1087.16	ppm	wet	0.0020	 0.000	ppm	wet	0.0021	0.3054	ppm	wet	0.0003	 0.054	ppm	wet	0.0011	 1.839	ppm	wet	0.0019	944.60	mbar	N/A	0.0000	 44.01	C	N/A	0.0000	 54.01	C	N/A	0.0000	OK
0	2024-07-09	13:34:13	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00275.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  2.07	vol-%	wet	0.0024	1086.92	ppm	wet	0.0020	 0.000	ppm	wet	0.0021	0.3025	ppm	wet	0.0003	 0.077	ppm	wet	0.0011	 1.832	ppm	wet	0.0019	944.50	mbar	N/A	0.0000	 44.04	C	N/A	0.0000	 54.00	C	N/A	0.0000	OK
0	2024-07-09	13:34:44	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00276.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  2.08	vol-%	wet	0.0024	1086.26	ppm	wet	0.0020	 0.000	ppm	wet	0.0021	0.3019	ppm	wet	0.0003	 0.054	ppm	wet	0.0011	 1.826	ppm	wet	0.0020	944.60	mbar	N/A	0.0000	 44.09	C	N/A	0.0000	 54.01	C	N/A	0.0000	OK
0	2024-07-09	13:36:04	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00277.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  2.09	vol-%	wet	0.0024	1083.62	ppm	wet	0.0020	 0.000	ppm	wet	0.0021	0.2966	ppm	wet	0.0003	 0.061	ppm	wet	0.0012	 1.811	ppm	wet	0.0020	944.60	mbar	N/A	0.0000	 44.06	C	N/A	0.0000	 53.98	C	N/A	0.0000	OK
0	2024-07-09	13:38:38	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00278.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  2.03	vol-%	wet	0.0024	1080.43	ppm	wet	0.0020	 0.000	ppm	wet	0.0021	0.2992	ppm	wet	0.0003	 0.061	ppm	wet	0.0012	 1.851	ppm	wet	0.0019	944.60	mbar	N/A	0.0000	 44.15	C	N/A	0.0000	 53.96	C	N/A	0.0000	OK
0	2024-07-09	13:39:08	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00279.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  2.05	vol-%	wet	0.0023	1085.12	ppm	wet	0.0020	 0.000	ppm	wet	0.0021	0.2991	ppm	wet	0.0003	 0.030	ppm	wet	0.0011	 1.825	ppm	wet	0.0019	944.60	mbar	N/A	0.0000	 44.10	C	N/A	0.0000	 53.96	C	N/A	0.0000	OK
0	2024-07-09	13:39:39	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00280.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  2.06	vol-%	wet	0.0024	1083.63	ppm	wet	0.0021	 0.000	ppm	wet	0.0021	0.3006	ppm	wet	0.0003	 0.037	ppm	wet	0.0011	 1.817	ppm	wet	0.0019	944.60	mbar	N/A	0.0000	 44.08	C	N/A	0.0000	 53.99	C	N/A	0.0000	OK
0	2024-07-09	13:40:09	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00281.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  2.06	vol-%	wet	0.0023	1081.31	ppm	wet	0.0020	 0.000	ppm	wet	0.0021	0.2955	ppm	wet	0.0003	 0.040	ppm	wet	0.0011	 1.821	ppm	wet	0.0020	944.60	mbar	N/A	0.0000	 44.10	C	N/A	0.0000	 53.97	C	N/A	0.0000	OK
0	2024-07-09	13:40:40	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00282.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  2.07	vol-%	wet	0.0023	1078.22	ppm	wet	0.0020	 0.000	ppm	wet	0.0021	0.2972	ppm	wet	0.0003	 0.077	ppm	wet	0.0012	 1.797	ppm	wet	0.0020	944.60	mbar	N/A	0.0000	 44.12	C	N/A	0.0000	 54.01	C	N/A	0.0000	OK
0	2024-07-09	13:41:11	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00283.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  2.07	vol-%	wet	0.0024	1075.19	ppm	wet	0.0020	 0.000	ppm	wet	0.0021	0.2977	ppm	wet	0.0003	 0.042	ppm	wet	0.0011	 1.810	ppm	wet	0.0020	944.60	mbar	N/A	0.0000	 44.15	C	N/A	0.0000	 54.03	C	N/A	0.0000	OK
0	2024-07-09	13:41:41	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00284.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  2.07	vol-%	wet	0.0023	1071.85	ppm	wet	0.0020	 0.000	ppm	wet	0.0021	0.2972	ppm	wet	0.0003	 0.056	ppm	wet	0.0011	 1.846	ppm	wet	0.0019	944.50	mbar	N/A	0.0000	 44.13	C	N/A	0.0000	 54.03	C	N/A	0.0000	OK
0	2024-07-09	13:42:11	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00285.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  2.07	vol-%	wet	0.0024	1068.96	ppm	wet	0.0020	 0.000	ppm	wet	0.0021	0.3013	ppm	wet	0.0003	 0.051	ppm	wet	0.0011	 1.847	ppm	wet	0.0019	944.50	mbar	N/A	0.0000	 44.10	C	N/A	0.0000	 54.03	C	N/A	0.0000	OK
0	2024-07-09	13:42:41	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00286.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  2.06	vol-%	wet	0.0024	1067.10	ppm	wet	0.0020	 0.000	ppm	wet	0.0021	0.2986	ppm	wet	0.0003	 0.032	ppm	wet	0.0011	 1.822	ppm	wet	0.0019	944.50	mbar	N/A	0.0000	 44.11	C	N/A	0.0000	 54.00	C	N/A	0.0000	OK
0	2024-07-09	13:43:12	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00287.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  2.06	vol-%	wet	0.0024	1064.03	ppm	wet	0.0020	 0.000	ppm	wet	0.0021	0.3031	ppm	wet	0.0003	 0.055	ppm	wet	0.0012	 1.842	ppm	wet	0.0019	944.50	mbar	N/A	0.0000	 44.12	C	N/A	0.0000	 54.02	C	N/A	0.0000	OK
0	2024-07-09	13:43:42	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00288.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  2.06	vol-%	wet	0.0024	1059.83	ppm	wet	0.0020	 0.000	ppm	wet	0.0021	0.3001	ppm	wet	0.0003	 0.051	ppm	wet	0.0012	 1.839	ppm	wet	0.0019	944.50	mbar	N/A	0.0000	 44.18	C	N/A	0.0000	 54.02	C	N/A	0.0000	OK
0	2024-07-09	13:44:12	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00289.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  2.07	vol-%	wet	0.0024	1056.28	ppm	wet	0.0019	 0.000	ppm	wet	0.0021	0.2991	ppm	wet	0.0003	 0.078	ppm	wet	0.0011	 1.838	ppm	wet	0.0019	944.50	mbar	N/A	0.0000	 44.17	C	N/A	0.0000	 54.03	C	N/A	0.0000	OK
0	2024-07-09	13:44:42	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00290.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  2.07	vol-%	wet	0.0024	1052.25	ppm	wet	0.0019	 0.000	ppm	wet	0.0021	0.3012	ppm	wet	0.0003	 0.069	ppm	wet	0.0011	 1.820	ppm	wet	0.0019	944.50	mbar	N/A	0.0000	 44.18	C	N/A	0.0000	 54.02	C	N/A	0.0000	OK
0	2024-07-09	13:45:13	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00291.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  2.07	vol-%	wet	0.0023	1048.67	ppm	wet	0.0019	 0.000	ppm	wet	0.0021	0.2959	ppm	wet	0.0003	 0.036	ppm	wet	0.0011	 1.846	ppm	wet	0.0019	944.50	mbar	N/A	0.0000	 44.17	C	N/A	0.0000	 54.08	C	N/A	0.0000	OK
0	2024-07-09	13:45:43	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00292.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  2.08	vol-%	wet	0.0024	1046.65	ppm	wet	0.0019	 0.000	ppm	wet	0.0021	0.2947	ppm	wet	0.0003	 0.058	ppm	wet	0.0011	 1.811	ppm	wet	0.0020	944.50	mbar	N/A	0.0000	 44.19	C	N/A	0.0000	 54.07	C	N/A	0.0000	OK
0	2024-07-09	13:48:08	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00293.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  2.07	vol-%	wet	0.0024	1046.22	ppm	wet	0.0019	 0.000	ppm	wet	0.0021	0.2980	ppm	wet	0.0003	 0.051	ppm	wet	0.0011	 1.822	ppm	wet	0.0019	944.40	mbar	N/A	0.0000	 44.22	C	N/A	0.0000	 54.09	C	N/A	0.0000	OK
0	2024-07-09	13:49:40	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00294.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  2.03	vol-%	wet	0.0023	1038.92	ppm	wet	0.0019	 0.000	ppm	wet	0.0021	0.2973	ppm	wet	0.0003	 0.039	ppm	wet	0.0011	 1.841	ppm	wet	0.0019	944.40	mbar	N/A	0.0000	 44.23	C	N/A	0.0000	 54.12	C	N/A	0.0000	OK
0	2024-07-09	13:50:10	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00295.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  2.04	vol-%	wet	0.0023	1039.25	ppm	wet	0.0019	 0.000	ppm	wet	0.0021	0.2900	ppm	wet	0.0003	 0.064	ppm	wet	0.0012	 1.795	ppm	wet	0.0019	944.40	mbar	N/A	0.0000	 44.24	C	N/A	0.0000	 54.12	C	N/A	0.0000	OK
0	2024-07-09	13:50:41	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00296.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  2.05	vol-%	wet	0.0023	1038.42	ppm	wet	0.0019	 0.000	ppm	wet	0.0021	0.2946	ppm	wet	0.0003	 0.058	ppm	wet	0.0012	 1.800	ppm	wet	0.0020	944.40	mbar	N/A	0.0000	 44.25	C	N/A	0.0000	 54.11	C	N/A	0.0000	OK
0	2024-07-09	13:51:11	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00297.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  2.06	vol-%	wet	0.0023	1037.30	ppm	wet	0.0019	 0.000	ppm	wet	0.0021	0.2945	ppm	wet	0.0003	 0.029	ppm	wet	0.0012	 1.809	ppm	wet	0.0020	944.40	mbar	N/A	0.0000	 44.24	C	N/A	0.0000	 54.12	C	N/A	0.0000	OK
0	2024-07-09	13:51:41	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00298.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  2.06	vol-%	wet	0.0023	1035.30	ppm	wet	0.0019	 0.000	ppm	wet	0.0021	0.2917	ppm	wet	0.0003	 0.018	ppm	wet	0.0012	 1.827	ppm	wet	0.0019	944.40	mbar	N/A	0.0000	 44.21	C	N/A	0.0000	 54.11	C	N/A	0.0000	OK
0	2024-07-09	13:52:11	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00299.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  2.06	vol-%	wet	0.0024	1032.51	ppm	wet	0.0018	 0.000	ppm	wet	0.0021	0.2979	ppm	wet	0.0003	 0.064	ppm	wet	0.0011	 1.833	ppm	wet	0.0019	944.40	mbar	N/A	0.0000	 44.22	C	N/A	0.0000	 54.12	C	N/A	0.0000	OK
0	2024-07-09	13:52:42	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00300.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  2.05	vol-%	wet	0.0024	1030.73	ppm	wet	0.0018	 0.000	ppm	wet	0.0021	0.2986	ppm	wet	0.0003	 0.018	ppm	wet	0.0012	 1.827	ppm	wet	0.0019	944.40	mbar	N/A	0.0000	 44.26	C	N/A	0.0000	 54.17	C	N/A	0.0000	OK
0	2024-07-09	13:53:12	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00301.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  2.05	vol-%	wet	0.0023	1028.24	ppm	wet	0.0018	 0.000	ppm	wet	0.0021	0.2975	ppm	wet	0.0003	 0.060	ppm	wet	0.0011	 1.838	ppm	wet	0.0019	944.40	mbar	N/A	0.0000	 44.26	C	N/A	0.0000	 54.15	C	N/A	0.0000	OK
0	2024-07-09	13:53:42	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00302.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  2.05	vol-%	wet	0.0023	1025.06	ppm	wet	0.0018	 0.000	ppm	wet	0.0021	0.2990	ppm	wet	0.0003	 0.045	ppm	wet	0.0011	 1.833	ppm	wet	0.0019	944.40	mbar	N/A	0.0000	 44.22	C	N/A	0.0000	 54.17	C	N/A	0.0000	OK
0	2024-07-09	13:54:12	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00303.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  2.05	vol-%	wet	0.0024	1021.66	ppm	wet	0.0018	 0.000	ppm	wet	0.0021	0.2980	ppm	wet	0.0003	 0.030	ppm	wet	0.0012	 1.823	ppm	wet	0.0019	944.40	mbar	N/A	0.0000	 44.27	C	N/A	0.0000	 54.19	C	N/A	0.0000	OK
0	2024-07-09	13:54:42	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00304.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  2.06	vol-%	wet	0.0024	1019.30	ppm	wet	0.0018	 0.000	ppm	wet	0.0021	0.2995	ppm	wet	0.0003	 0.065	ppm	wet	0.0011	 1.818	ppm	wet	0.0019	944.40	mbar	N/A	0.0000	 44.27	C	N/A	0.0000	 54.15	C	N/A	0.0000	OK
